Product Name,Star Rating,Customer Review,Sentiment Analysis Score,Sentiment Category
"Samsung Galaxy M51 (Electric Blue, 8GB RAM, 128GB Storage)",5.0 out of 5 stars,"Superior Phone from samsung at budget rate. : After using for more than 2 day's I must say, snapdragon 730g works wonderful .CAMERA.This time M series did a honest job by giving us a INTELLI camera of 64 mega Pixcel and more feature in selfie camera.DISPLAY & FINGERPRINT.With Samsung SuperAmoled display you can truly trust the amazing view angle. Now in M51 feature of Widevine L Certification you can enjoy all those global Dolby theatre experience. I found it reliable for my 1920p to 4k level of movie watching without any distraction due to Infinite O display which gives Full Screen Ratio. Fingerprint on side is much faster than I expected. It doesn't takes a second also to open. Even FaceUnlock is faster.Superior, as it matches any S series flagship premium in classy look, strong built for this budget amount. 6.7 inches display is good to handle as it is well managed for one hand use also.",4,Positive
"Samsung Galaxy M51 (Electric Blue, 8GB RAM, 128GB Storage)",2.0 out of 5 stars,"Issues with camera. Unhappy with samsung. : It has issue with camera in night mode and pro mode.It seems like there is dust present on camera sensor which is only visible in dark photos. When photo is clicked with lens covered completely,  it shows hundreds of white spots in image, same happens with pro mode too. (This is not regular image noise)",3,Neutral
"Redmi Note 9 Pro Max (Aurora Blue, 8GB RAM, 128GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free| with 12 Months No Cost EMI",5.0 out of 5 stars,Really amazing phone : Actually asusual best phone by redmi.Amazing phone design with best quality camera. Very excellent built quality. It comes with 33w fast charging which is really fast.But I wish it would have 90hz refresh rate.,5,Very Positive
"Redmi Note 9 Pro Max (Aurora Blue, 8GB RAM, 128GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free| with 12 Months No Cost EMI",1.0 out of 5 stars,"No reason to buy Redmi Note 9 Pro Max : Please don't buy it.It's not a quality mobile, it just like Redmi Note 4.  No special features added in Redmi Note 9 Pro Max which can be differentiate with Note 4.  Battery is not so good, it doesn't retain power long time.  Other company's mobile are giving some special technology like Samsung M31 (6000 mah battery, Amoled Screen, sony camera lense and so many features) in lesser price.  It is not a value for money, not a good product.  Why the company has fixed so high price? The answer I would like to know from company.  After purchasing it feel nothing worthy with the set because I am still using Redmi note 4. Just looting with custom in the Covid 19 pandemic situation.  No discount isoffered in credit card nor no cost EMI nor Exchange in flash sale.  In the name of flash sale seller makes fool to us. This is my personal experience and opinion.  If any body hurts, I feel sorry, but I revealed the truth.You can get far better mobile with this price of ₹18, 500. Its a cheating with the customer because price is high but no quality improvement in comparison with Redmi Note 4.  I feel better Redmi note 4 with lesser price than 9 Pro Max.",2,Negative
"Redmi Note 9 Pro Max (Aurora Blue, 8GB RAM, 128GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free| with 12 Months No Cost EMI",1.0 out of 5 stars,Worst performance... Waste of money. : Product performance is poor.Its speed is like 2 GB RAM mobile.Processor is too slow feels like very old mobiles.Battery drains very fast.Worst mobile performance.Not even like Redmi Note 4.Waste of money. 17000 is too much price for such poor performance.I think worst product from Xiaomi RedMi.Samsung M31 is far better in performance and battery.,1,Very Negative
"Redmi Note 9 Pro Max (Aurora Blue, 8GB RAM, 128GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free| with 12 Months No Cost EMI",5.0 out of 5 stars,Nyc looking smartphone : Battery backup nyc and fast chariging back camera best but front camera good  nyc looking phone,5,Very Positive
"Redmi Note 9 Pro Max (Aurora Blue, 8GB RAM, 128GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free| with 12 Months No Cost EMI",4.0 out of 5 stars,Wifi issue beware : guys beware wifi doesn't work when you lock your phone for 10min. again when u unlock it it works. seriously issue.  redmi should work upon,2,Negative
"Redmi Note 9 Pro Max (Aurora Blue, 8GB RAM, 128GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free| with 12 Months No Cost EMI",5.0 out of 5 stars,"It's a great phone! : Awsome product. I had my doubts buying another Redmi device after my mom bought one for herself 1 year ago. It got the annoying ads problem. But so far I'm yet to see my first ad. You have to be careful the first time you switch on the phone out of the box and untick all the personalization stuffs. Same goes for the first time opening any apps after booting. If then, u'll probably never see any ads like me. The battery is what they promised and it holds up to more than 1and half days for moderate usage. And the fast charger is pretty cool. 1 hour from 0 to 100%. It has Navic which is really accurate(tested it with GPS). It's really big but its right for me since my hands are big too. But probably for lots of people they'll have to always use both their hands for operating the phone, my mom finds it pretty hard to use. So, my honest review is, in 2020 this is an awesome choice and great value for money if you have big hands.",3,Neutral
"Apple iPhone 11 (64GB) - Purple (Includes EarPods, Power Adapter)",1.0 out of 5 stars,"Keep away from Amazon when it's Apple. : May be my first negative review about the product & Amazon both. I was much elated to receive the iPhone 11 so fast, next day of dispatch i.e. 28/09/19, but the thing I got started heating up every now and then. Contacted Applecare, just to be consoled that it's quite normal. As it continued, tried to return the product by speaking to Amazon customer support but in vain. Some body called me back to convey that only Apple will decide which one to take back. Why is then Amazon took up the sacred duty of selling such an item which they can't exchange/ have no control ? The product developed new issues like proximity sensor malfunction and last but most importantly loosing mobile network every other minute(even had two software updates). It was handed over to the Apple ASP as the return window closed on 10/10/19 (what use it was for??) and diagnosed as having issues and has further been sent to Apple repair facility at Bengaluru. So I'm here w/out my first iPhone after using it(suffering for??) just a little over 2 weeks and the CREDIT GOES TO AMAZON !! Bravo, keep it up Amazon.",1,Very Negative
"Redmi Note 9 (Arctic White, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",1.0 out of 5 stars,Dont buy.. after 10 to.15 mins gaming phone lagging too much : Dont buy.. after 10 to.15 mins gaming phone lagging too much,2,Negative
"Redmi Note 9 Pro Max (Aurora Blue, 8GB RAM, 128GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free| with 12 Months No Cost EMI",5.0 out of 5 stars,Awesome Camera. : I waited a lot longer to get this phone. But thanks to Amazon that on its very first sale i got hold of one.✓Camera✓Battery✓Big Display✓Processor✓Sound✓User Interface.✓Display Quality.,3,Neutral
"Redmi Note 9 Pro Max (Aurora Blue, 8GB RAM, 128GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free| with 12 Months No Cost EMI",1.0 out of 5 stars,"Not satisfied : Not satisfied with productSince we use redmi mobile brand in my family even base varaint sounds good performance after 2years when am using this for first time. Dis appointment on purchasing this.I tired to record voice from this mobile around 1pm and sound was good. I thought wow such a nice but after 30min . Very aloud recorded voice was under ground the earth. Later I compares recording with redmi 5A andRedmi note 4 and this phone but I couldn't hear anything in redmi note 9pro max. How come within few minutes this change happening in 3hrs useage of mobile in the first day.  Soon charge drains without useage ,What will b future then?",1,Very Negative
"Apple iPhone 11 (64GB) - Purple (Includes EarPods, Power Adapter)",1.0 out of 5 stars,"Do not buy iphone or expensive product from Amazom : Please do not buy expensive product like iphone from Amazon, i had very bad exp, the charger cord was missing and had sound quality issues. Amazon initial told charger doesn't come in box and when i challenged it they asked reimburse the cord amount, but i requested a replacement, after some days they called me and informed that they dont take responsibility of missing items, and 10 day replacement policy they dont follow, you can read the email conversation attached  here where i mentioned every thing, i have the call recordings as well. At last they denied the phone replacement and even to provide the missing cord. For any damage or quality issues they said amazon is not responsible.",2,Negative
"Redmi Note 9 (Arctic White, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",5.0 out of 5 stars,Overall a good phone 👌 : Good phoneDecent look and looks stylishCamera and battery quality are super goodGood phone in this range 👍But delivery service is not good,3,Neutral
"Redmi Note 9 Pro Max (Aurora Blue, 8GB RAM, 128GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free| with 12 Months No Cost EMI",5.0 out of 5 stars,Amazon is Best : Amazon is providing best service during this pandemic.Flipkart is now worst e-commerce service.Delivered on time and mobile is too good.,5,Very Positive
"Redmi Note 9 Pro Max (Aurora Blue, 8GB RAM, 128GB Storage) - 64MP Quad Camera & Latest 8nm Snapdragon 720G & Alexa Hands-Free| with 12 Months No Cost EMI",1.0 out of 5 stars,"Ear speak not working... Camera quality worst... : Honest review, 16 May 2020 product delivered. Ear speaker not working from 10th June 2020. When tried to take service center from same day.. they gave appointment on 17th June 2020.Camera quality is worst... If you want camera then do not buy...In India there should be a law if they say 64mega pixels camera if we do not get even 5 megapixel they should be punishable... As they are selling fake goods..This is my honest 💯 review...",1,Very Negative
"Apple iPhone 11 (64GB) - Purple (Includes EarPods, Power Adapter)",5.0 out of 5 stars,Solid premium phone from Apple : Awesome Phone. Nice upgrade from iPhone 6s to iPhone 11. Love this beautiful phone.,5,Very Positive
"Apple iPhone 11 (64GB) - Purple (Includes EarPods, Power Adapter)",5.0 out of 5 stars,"First Time iPhone User Review :-) : The iPhone design is good and the camera quality is awesome. You can also take pictures in wide angles and the image quality is awesome.Phone got delivered at 9am on 28th September (I pre-order it on 27th September at 3am in the morning), I got my phone before the delivery date with nice and secured packaging.The overall look of the phone is premium and face unlocking is fast. I grabbed this phone with HDFC 6K Instant Discount Offer at Just 64K (128 GB Variant).Cons:1. The phone is great but if you use ""in the box"" accessories like ""EarPods with Lighting Connector"", then you might feel a little pain in your ears.2. The phone comes with 5W charger which charge your phone slowly. I recommend you to prefer using 18W charger.Well, I've never tried the iPhone before and I'm using this for the first time (Yes, I'm already using other apple products like MacBook Air & Pro).But the product is great and I'm just lovin it.",4,Positive
"Apple iPhone 11 (64GB) - Purple (Includes EarPods, Power Adapter)",1.0 out of 5 stars,"Worst Experience Ever.! : My Phone is Producing Too Much Heat Even Didn’t Put Sim , Never used more than Half an hour And It’s producing too much heat.. Totally Disappointed With Amazon. Now they are saying To Go Icare services( After Calling to customer care several times) Amazon can’t do anything For this . Worst Experience with Amazon. No one would like to repair new phone 😢 Better Go for shop To buy apple products .",2,Negative
"Apple iPhone 11 (64GB) - Purple (Includes EarPods, Power Adapter)",1.0 out of 5 stars,"Don’t buy it from this seller : Bought the mobile from appario retail ltd. Mobile is heating up within seconds and also camera modes aren’t working properly. Particularly in portrait mode, the stage light and mono options aren’t working properly.  i raised the same to apple customer care they confirmed that its not software issue. But the amazon customer care told me that they need a job card and report from apple service center. The nearest service center is located at 210km from my place, imagine the amount of strain and how much its going to cost. Before you buy anything from this seller just google it and u can find numerous complaints on this seller. What ever they sell u will find defective products only. There is a thread on this sellers dubious deals in quora. Please be safe and don’t regret after.",1,Very Negative
"Redmi Note 9 (Arctic White, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",2.0 out of 5 stars,Not good : Not good phone stopped working after some time so i didn't suggest you this...,3,Neutral
"Redmi Note 9 (Arctic White, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",3.0 out of 5 stars,Just Read before buying. My opinion : Here my product review after usage of 2 week.Pros:Design and built quality - superb.Display - Smoothness and view is very impressiveFinger print sensor and face unlock working  perfect.Rear camera - Good as considering the price.Ram management and multitasking - Just ok. Without any new applications it's consuming 1.8 gb.Call quality very fineCons:Gaming - Mobile heating and lagging when you playing high graphics gameBattery - 5020mAh battery. Moderate performFor charging it's take 2.4 hrs per day from 0 to 100. I think MI mentioned just for advertisement.Macro camera - useless featureFront camera - AverageUi is fine but consuming more ramMany pre-installed application could not able to delete ( Mi app).FinalNormal user you can go (If you are ok to charge twice a day).If you are a game addict this product not at all suitable for you.Note: I am requesting replacement for my 1st mobile due to heating issue.Received 2nd one has battery draining issue. I am really disappointed to charge twice a day ( 5hrs per day). I suggest please buy some other brand don't waste your money like me.,3,Neutral
"Redmi Note 9 (Arctic White, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",2.0 out of 5 stars,"Worst : Worst product, not as expected its not even a month and ut hangs so much! Its front camera is just worst, only it's first look is good nothing else. Don't go for it!! Redmi note 8 and even note 5 is much better than it!😤 Completely disappointed 😤😤😤",1,Very Negative
"Redmi Note 9 (Aqua Green, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",1.0 out of 5 stars,Dont buy.. after 10 to.15 mins gaming phone lagging too much : Dont buy.. after 10 to.15 mins gaming phone lagging too much,2,Negative
"Apple iPhone 11 (64GB) - Purple (Includes EarPods, Power Adapter)",1.0 out of 5 stars,"iPhone 11 : Defective product,got heat up within 5 minutes of starting. Need to return  fastVery very bad experience",1,Very Negative
"Apple iPhone 11 (64GB) - Purple (Includes EarPods, Power Adapter)",1.0 out of 5 stars,Defective Iphone 11 : The product i got was defective . The face id is not working and the back camera is also not working. There is a lot of hassle to get it exchanged. The apple service centre is also not of much help as the product is from amazon. Please buy phones from apple store to get the right product .,1,Very Negative
"Apple iPhone 11 (64GB) - Purple (Includes EarPods, Power Adapter)",5.0 out of 5 stars,"Best iPhone ever | Super Night Mode | Super Camera | Yellow : In my opinion, don’t  think much about the phone , just get it . I am attaching night-mode on and off pictures. Check the differencePros-1. Best Camera2. Best Security3. Long day Battery Life4. Touch ID improved5. Its an iPhone after all . 😍6. Best Night-mode support7. Best Processors A13 Bionic ChipCons-1. Display could have been OLED in this price but if doesn’t matter . This retina lcd is really awesome.2. Slightly bulky and weighty - if u r shifting from iPhone 7 or 83. Thick bezelsGuys , I am both Samsung as well as iPhone fan. But this price range I would suggest you to order iPhone 11. Its really a great deal.And if u r a long time iPhone user . Then this will be really great for you.Got for it Guys !!!",5,Very Positive
"Apple iPhone 11 (64GB) - Purple (Includes EarPods, Power Adapter)",1.0 out of 5 stars,"Too much heat on normal use : Just after i switched it on, it started producing so much heating even i cant hold it by hand. Later i tried YouTube, game, normal browsing and it has the same excessive heating issue. Seems defective piece. I need refund asap. I have not paid 70k for a defective phone. I am feeling like got scammed.Edit - I returned this phone and got refund from amazon and bought the same from flipkart ..and it got no issues .",1,Very Negative
"Redmi Note 9 (Arctic White, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",5.0 out of 5 stars,Loll !!  I am the first to review this 🤩👇 : Awesome product 💎Value for money 💵Best in segment📱For normal usage this one is the best 🙌Long battery life 🤳 when compared to other smartphones.Camera is ok for this price📸Charging is comparitively slow it takes 2 - 2 and half hrs or more to get full charged.🕕 Overall its best for the price  👍,5,Very Positive
"Redmi Note 9 (Arctic White, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",3.0 out of 5 stars,"Not good like other phones of xiaomi. : My Mobile phone has some screen issue. On completely black wall paper or black background there's a permanent white dot (like screen is defective) on the screen but i requested for the replacement soon device will be replaced. Although device is preety average, ram management is not that good.go for the snapdragon rather than mediatek.Pubg lags sometimes on medium settings and there's a ton of preloaded apps from which some apps you cannot uninstall.there are several options in the market other than xiaomi. So,choose your device wisely.",3,Neutral
"Redmi Note 9 (Arctic White, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",4.0 out of 5 stars,Everything nice but only body vibration problem due to plastic back : Very nice Phone.. smooth performance.. charge service decent.. screen quality superb.. sound ok.. but body vibration issue is here.. in speaker mode or at time of calling body vibration present.. no notification light.. overall decent performance at this price.. phone support only 18 watt fast charge. But charger support 22.5 watt..,2,Negative
"Redmi Note 9 (Arctic White, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",1.0 out of 5 stars,Pathetic service by Amazon and worst quality mobile : Worst mobile... Ordered mobile on August 03 and received on 22nd and looking at mobile display is good but it switched off itself and not working even though if I tried to charge it's not charging... It was completely dead no power in mobileI received a defect piece then I try to return the mobile nobody is coming for pickup from Amazon and no refund option.Buying mobile in Amazon is a worst decision.So again after multiple follow ups someone From Amazon picked up the phone to return but it's not updated yet in app Or no further communication has been updated from Amazon. I called Amazon customer service care for the the same... He was like just woke up from sleep(mooning) and asked me to wait for on hold and he never came back to talk to me. I felt strange and call was disconnected.It's a strange behavior from Amazon I have been regular nd authorized customer for Amazon since  over the years.,1,Very Negative
"Redmi Note 9 (Arctic White, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",5.0 out of 5 stars,Good phone.. : Totally impressed by the built and looks. For 13k I thought of getting realme 6i but the stocks barely last..!So I decided to get this phone. The phone is great and smooth. Gaming experience is also good but not as good as g90t.G85 is a decent processor with great daily life performance!If 12k is your budget go for it..Or 13k..realme 6i and 14k... Go for poco m2. Scarlet red looks stunning!!,3,Neutral
"Redmi Note 9 (Aqua Green, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",5.0 out of 5 stars,Overall a good phone 👌 : Good phoneDecent look and looks stylishCamera and battery quality are super goodGood phone in this range 👍But delivery service is not good,3,Neutral
"Redmi Note 9 (Aqua Green, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",2.0 out of 5 stars,Not good : Not good phone stopped working after some time so i didn't suggest you this...,3,Neutral
"Redmi Note 9 (Aqua Green, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",3.0 out of 5 stars,Just Read before buying. My opinion : Here my product review after usage of 2 week.Pros:Design and built quality - superb.Display - Smoothness and view is very impressiveFinger print sensor and face unlock working  perfect.Rear camera - Good as considering the price.Ram management and multitasking - Just ok. Without any new applications it's consuming 1.8 gb.Call quality very fineCons:Gaming - Mobile heating and lagging when you playing high graphics gameBattery - 5020mAh battery. Moderate performFor charging it's take 2.4 hrs per day from 0 to 100. I think MI mentioned just for advertisement.Macro camera - useless featureFront camera - AverageUi is fine but consuming more ramMany pre-installed application could not able to delete ( Mi app).FinalNormal user you can go (If you are ok to charge twice a day).If you are a game addict this product not at all suitable for you.Note: I am requesting replacement for my 1st mobile due to heating issue.Received 2nd one has battery draining issue. I am really disappointed to charge twice a day ( 5hrs per day). I suggest please buy some other brand don't waste your money like me.,3,Neutral
"Redmi 8A Dual (Sea Blue, 3GB RAM, 64GB Storage) – Dual Cameras & 5,000 mAH Battery",1.0 out of 5 stars,"Pray you don't receive a defective product : Defective product shipped.. reported within a  few  hours of receipt and no one showed up for inspection despite several follow ups. Now, it is not being replaced or refunded. Horrible experience!!",3,Neutral
"Samsung Galaxy M31 (Space Black, 8GB RAM, 128GB Storage)",5.0 out of 5 stars,"Samsung m31 all rounder  best mobile. : Best camera, very good battery life, eat body material, average weight, best performance,  best display.",5,Very Positive
"Samsung Galaxy M01 Core (Black, 1GB RAM, 16GB Storage) with No Cost EMI/Additional Exchange Offers",4.0 out of 5 stars,#samsunghitsbullseye : Thank you samsung and Amazon for timely rakshabandhan delivery.Now for readers this is a review unbiased and written after testing and continuous usage :-Pro's1.Screen ppi is great as entry level device✌2.Battery backup is awesome thanks to samsungs R&D even with .7mamp charger.👀3.Android go version 10 is cute without craps4.Reading pdfs is easy and comfort for eyes atleast samsung has guts to say the truth.5.No lag till now because i dont need gaming other than that all regular even without go apps are nicely running.6.fingerprint and face lock i dont need so good they are not provided.7.Call quality is okay.Speaker is normal.8.For music lovers dowload any music app with equilizer will be fine.9.16gb/32gb and sd card is okay.10.Auto smart memory cleaner(use smart manager in settings once a day) for smooth RAM functioning and ROM cleaning🤗11. Supports OTG as well.Cons1. Camera below average still expected but samsung should work more on this front if they wanna beat chinese phones.2.Not for gamers and thats expected buy a 4gb Ram 🤔 based phone why reading me?😉3.finger print and face lock missing I Can manage but most indians can't.4.Battery takes 3.15 hours to charge to work for 12 hours of calling and surfing and thats not bad at all but can be issue for chinese phone lovers who have habit of charging again and again to play pubg.Overall out of 5.Camera-2  Gui-4  Screen ppi-5  speed-4  android-4Don't buy a phone only because of specifications must see integration and longevity overall a nice secondary option and primary for featured phone switchers.,5,Very Positive
"Redmi Note 9 (Aqua Green, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",2.0 out of 5 stars,"Worst : Worst product, not as expected its not even a month and ut hangs so much! Its front camera is just worst, only it's first look is good nothing else. Don't go for it!! Redmi note 8 and even note 5 is much better than it!😤 Completely disappointed 😤😤😤",1,Very Negative
"Redmi Note 9 (Aqua Green, 6GB RAM 128GB Storage) - 48MP Quad Camera & Full HD+ Display - 3 Months No Cost EMI on BFL",5.0 out of 5 stars,Loll !!  I am the first to review this 🤩👇 : Awesome product 💎Value for money 💵Best in segment📱For normal usage this one is the best 🙌Long battery life 🤳 when compared to other smartphones.Camera is ok for this price📸Charging is comparitively slow it takes 2 - 2 and half hrs or more to get full charged.🕕 Overall its best for the price  👍,5,Very Positive
"Redmi 8A Dual (Sea Blue, 3GB RAM, 64GB Storage) – Dual Cameras & 5,000 mAH Battery",5.0 out of 5 stars,Best phone : Nice phone camera better attractive look,5,Very Positive
"Redmi 8A Dual (Sea Blue, 3GB RAM, 64GB Storage) – Dual Cameras & 5,000 mAH Battery",5.0 out of 5 stars,Must to have redmi phone : Design-GoodCamera-NiceDisplay-satisfactoryBattery backup-Up to the markOverall-Must to have phone for redmi lovers,2,Negative
"Redmi 8A Dual (Sea Blue, 3GB RAM, 64GB Storage) – Dual Cameras & 5,000 mAH Battery",1.0 out of 5 stars,"Bad : The headphone jack is not working  😡 Despite the customer care approved the replacement the delivery boy is not listening to them.He is standing at the door, calling this or that official and not replacing my phone. I feel so much harassed. Please somebody intervene.",1,Very Negative
"Redmi 8A Dual (Sea Blue, 3GB RAM, 64GB Storage) – Dual Cameras & 5,000 mAH Battery",5.0 out of 5 stars,"Redmi is the 👍💯 : First sell, First order. Mobile is very nice...",2,Negative
"Redmi 8A Dual (Sea Blue, 3GB RAM, 64GB Storage) – Dual Cameras & 5,000 mAH Battery",1.0 out of 5 stars,"Before buying you must know the difference between 7k mobile and 10k to 15K Mobiles : Before buying you must know the difference between 7k mobile and 10k to 15K Mobiles .Reason for choosing this title earlier i used a pro version model , Now i am reviewing this model after 3 days of usage.1. Ear speaker quality in outdoor's very poor  . Keep your headphones handy ,2.Sensor's are not working properly ( this is the reason i choose this title , sensor quality is based on price )3.App search option is not available  , you must be very patient to search required app when you have an urgent need , you have to swipe all your mobile to choose required app . or change the launcher . default launcher is not capable of doing this basic function .Rest all other functions are good  .",4,Positive
"Redmi 8A Dual (Sea Blue, 3GB RAM, 64GB Storage) – Dual Cameras & 5,000 mAH Battery",1.0 out of 5 stars,"Worst phone with ghost touch : Worst phone ever. Don't buy ths phone.heating issue at the bottom side of touch screen, touch button as well as ghost touch activates on its own within 1-2 minutes and you can not use any of the app properly.Initially thought it may be a due to some kind of virus, even after company reset issue is there and also you can see screen flickering very easily.",1,Very Negative
"Redmi 8A Dual (Sea Blue, 3GB RAM, 64GB Storage) – Dual Cameras & 5,000 mAH Battery",1.0 out of 5 stars,"Not recommended. : This is my 4th MI Phone in 3 years. Earlier ones were good.But here The extra battery has made phone heavier and hence has lost it charm, now looks like chinese phone. Earlier ones were as good as other phone apart from brand.Not recommended.Would love to return but it was gift for family,",4,Positive
"Redmi 8A Dual (Sea Blue, 3GB RAM, 64GB Storage) – Dual Cameras & 5,000 mAH Battery",5.0 out of 5 stars,"Best budget smartphone : I bought this for an older relative who needed a basic smartphone. Given its pricepoint I didn't have much expectations for the Redmi 8A but after unboxing and setting it up I have to admit - it looks and behaves like a premium phone!In almost every aspect 8A has been upgraded over the 7A. While it doesn't have a fingerprint sensor, the camera is much better than I expected. There is a bit of lag in opening and switching between multiple applications but it shouldn't be a big deal for people with basic usage patterns. To facilitate better grip, 8A has a non-glassy back that is textured. Overall, I was pleasantly surprised by the phone given its pricepoint. For its target demographic (light users who might just want to take some pics, use social media and the occasional app) this is a great phone.The only drawback I felt is that Xiaomi has been aggressive in bundling custom apps in the phone that deliver lots of ads and sponsored videos by default (and it requires some know-how to disable them).",2,Negative
"Redmi 8A Dual (Sea Blue, 3GB RAM, 64GB Storage) – Dual Cameras & 5,000 mAH Battery",3.0 out of 5 stars,Little bit overheated : Mobile is good at this priceBut when I was using hotspot and screen recording the mobile became overheated it hanged so i switch off it.In this range mobile is really good..,4,Positive
"Samsung Galaxy M31 (Space Black, 8GB RAM, 128GB Storage)",5.0 out of 5 stars,"Best Value for Money in this Range. Go for it without any doubt. : This is best thing you can get at this price from a reputed brand with Made in India tag. First time I ordered on the first day of online launch and am happy. I'm writing after few days of usage, but this should not be different as my experience with Samsung has been most consistent as compared to other mobile brands I've used earlier.Good:- Android 10! Beautiful looks! Finally I can delete SMS from notification now!!- Display is excellent with Blue light filter.- Performance is good. No heating or lagging. Real Racing worked fine.- 6000 Mah battery is BIG- 128 GB storage is pretty good. 512 GB card supported with dedicated external card slot.- Both dedicated sim slots support LTE- Fast charging and 15W charger top with phone. The phone came with 0% charge. Charged fast.- Mobile speakers sound is good, but I prefer external speakers for better bass in music.- Camera is really good. Macro performance is very good - look at skin in tatoo photo and dust perticles in deskphone photo!! (photos of M31 are from other phone). Both front and rear camera support FHD video 3840x2160. I may not require to carry my DSLR everyehere.- Face unlock / figure-print sensor response is good- Received next day by 11 AM !Not So Good:- Not that thin, but ok.- Doesn't have Samsung Dex- Started to Boot Screen!! Gave me a little shock but selected reboot option and then every thing was smooth. An Android Updated (other than many application updates which is normal in any case) appeared on within days of launch. But update was smooth. No issue at all.- Feels delicate in hand but a Rs.49 cover was good enough. Wrongly ordered black while the set is blue. Just 49 so will reorder the blue one as well :)- Called Samsung Store, but no information with them about availability date. Still no call from them.Feedback- Feels good in hand and in use. It is a powerhouse and you feel it.- Will update after few days of use, but don't have any doubt as of now.Go for it without any doubt.",5,Very Positive
"Samsung Galaxy M31 (Space Black, 8GB RAM, 128GB Storage)",1.0 out of 5 stars,Poor camera : 3rd class front camera. 32 MP front camera n looks like 2mp front camera. In very disappointed  with this kind of front camera. Need refund.,5,Very Positive
"Samsung Galaxy M31 (Space Black, 8GB RAM, 128GB Storage)",1.0 out of 5 stars,"False ads, poor camera quality, inefficient battery management : Lets just begin with the obvious. This phone's quality doesn't meet the claims made.Cons:1. Camera Quality: Picture quality is just awful. Its worse than a 8MP camera. The pixelization is obvious and it is definitely not a 64MP camera. Do not believe the claims Samsung might make. The quad camera is of no use as the macro camera reminds me of the decade when VGA cameras were common.2. Battery: Samsung may claim the battery will last for two days but it didnt last that long - no Netflix, Prime Video, heavy games being used. So that makes two of the biggest features useless.3. Amazon's Policy: In case you don't like the phone, Amazon has made sure you are stuck with it. The switch from 10 day ""return"" policy to 10 day ""replacement"" policy is dowright wrong! Hold onto the shutters physical mobile stores - your days are not over yet. When you do request for replacement, there is an inspection of the phone at buyer's site - which I understand but the fact that replacement will occur almost on the 10th day from my purchase still keeps me at unease.Pros:1. Display: The screen quality is good and has adjustment options for warm light and cold light.2. Performance: Streaming videos and playing heavy games was smooth for the first 4 days but then again Samsung is known for fast deterioration of performance, so I will keep my eyes and ears open.3. Sound: Speaker quality is okay but not upto the mark. In a noisy place you fail to hear the crispness and the boom.",3,Neutral
"Samsung Galaxy M31 (Space Black, 8GB RAM, 128GB Storage)",1.0 out of 5 stars,"Inferior quality and built : I am using it from 3 days , 6000 mah battery is just for name only, it work for 1-1.25 days only with moderate usage.64mp camera doesn't support zoom, camera doesn't support 60fps video recording.Build quality is not good, plastic back with lots of figure prints in few minutes handling, not look new in few seconds.Face unlock very slow.Heat issue which charging and heavy usageFull charge takes more than 3 hrsWould not recommend to buy , if you are looking  for good camera phonego with other brands like oppo or redmi , giving much better quality",2,Negative
